time,left_1,left_2,left_3,right_1,right_2,right_3,head_1,head_2
2.828283111111111339e+02,1.121772345174800067e+00,-9.084481990640060900e-01,-9.447356333691961927e-01,2.781279034516755955e-01,-7.258589138259198270e-01,-7.754861007016569108e-01,-7.231357152612684532e-03,5.041189222064933195e-02
2.929293222222221971e+02,1.124803893394042298e+00,-9.061987109303878407e-01,-9.467279218254084361e-01,3.159917328052312957e-01,-7.089829610040653263e-01,-7.789831253021475277e-01,-5.480214247109801116e-03,5.113775887867764991e-02
3.030303333333333171e+02,1.128710429413669836e+00,-9.041622352900888782e-01,-9.482647106475917687e-01,3.523306798895950998e-01,-6.926297280403468370e-01,-7.814853105918788678e-01,-3.809452961687221674e-03,5.181984251136184660e-02
3.131313444444444372e+02,1.133491953233682459e+00,-9.023387721431095354e-01,-9.493459998357463014e-01,3.872195301477000529e-01,-6.767992149347640263e-01,-7.829926565708511532e-01,-2.219073296344942735e-03,5.245814311870193591e-02
3.232323555555555572e+02,1.139148464854080611e+00,-9.007283214894492573e-01,-9.500729800425484761e-01,4.206951547667044933e-01,-6.614914216873171160e-01,-7.835051632390639398e-01,-7.090752510829781766e-04,5.305266070069791784e-02
3.333333666666666772e+02,1.145679964274864293e+00,-8.993308833291084881e-01,-9.507053191759539112e-01,4.527575537466086431e-01,-6.467063482980059952e-01,-7.830228305965178937e-01,7.205411740986772048e-04,5.360375314502682786e-02
3.434343777777777973e+02,1.153007615107879857e+00,-8.981347608802633387e-01,-9.512560779581792358e-01,4.834067270874123912e-01,-6.324439947668307749e-01,-7.820326691946619668e-01,2.069775979200032083e-03,5.412566573487326976e-02
3.535353888888889173e+02,1.160300834795278124e+00,-8.970391914063196026e-01,-9.517252563892241168e-01,5.126426747891158486e-01,-6.187043610937913440e-01,-7.811518608673958530e-01,3.338629164221072580e-03,5.462578310397533943e-02
3.636363999999999805e+02,1.167337362994954164e+00,-8.960209859499534968e-01,-9.521128544690885542e-01,5.404653968517184603e-01,-6.054874472788878137e-01,-7.803825104230418530e-01,4.527100729161800431e-03,5.510410525233298135e-02
3.737374111111111006e+02,1.174117199706907533e+00,-8.950801445111652432e-01,-9.524188721977728811e-01,5.668748932752213365e-01,-5.927932533221199618e-01,-7.797246178616007439e-01,5.635190674022225177e-03,5.556063217994624409e-02
3.838384222222222206e+02,1.180640344931138674e+00,-8.942166670899542869e-01,-9.526433095752767644e-01,5.918711640596234780e-01,-5.806217792234882324e-01,-7.791781831830720817e-01,6.662898998802343348e-03,5.599536388681509991e-02
3.939394333333333407e+02,1.186906798667647367e+00,-8.934305536863210717e-01,-9.527861666016005371e-01,6.154542092049254398e-01,-5.689730249829920705e-01,-7.787432063874558663e-01,7.610225703502152342e-03,5.640830037293956267e-02
4.040404444444444607e+02,1.192916560916433388e+00,-8.927218043002657089e-01,-9.528474432767438662e-01,6.376240287111270000e-01,-5.578469906006318091e-01,-7.784196874747520978e-01,8.477170788121652159e-03,5.679944163831961851e-02
4.141414555555555808e+02,1.198669631677497183e+00,-8.920904189317879762e-01,-9.528271396007068628e-01,6.583806225782280475e-01,-5.472436760764074482e-01,-7.782076264449609981e-01,9.263734252660841065e-03,5.716878768295528823e-02
4.242424666666666440e+02,1.204166010950838306e+00,-8.915363975808877628e-01,-9.527252555734896378e-01,6.777239908062286933e-01,-5.371630814103189877e-01,-7.781070232980825674e-01,9.969916097119727733e-03,5.751633850684655797e-02
4.343434777777777640e+02,1.209405698736456980e+00,-8.910597402475652906e-01,-9.525417911950920802e-01,6.956541333951291595e-01,-5.276052066023662057e-01,-7.781178780341163614e-01,1.059571632149830349e-02,5.784209410999343465e-02
4.444444888888888840e+02,1.214388695034353649e+00,-8.906604469318203376e-01,-9.522767464655141900e-01,7.121710503449292240e-01,-5.185700516525493242e-01,-7.782401906530629354e-01,1.114113492579656660e-02,5.814605449239590440e-02
4.545455000000000041e+02,1.219114999844527425e+00,-8.903385176336531259e-01,-9.519301213847559673e-01,7.272747416556287758e-01,-5.100576165608683432e-01,-7.784739611549220673e-01,1.160617191001452921e-02,5.842821965405398110e-02
4.646465111111111241e+02,1.223584613166978752e+00,-8.900939523530636555e-01,-9.515019159528174120e-01,7.409652073272281481e-01,-5.020679013273231517e-01,-7.788191895396936459e-01,1.199082727415218090e-02,5.868858959496765781e-02
4.747475222222222442e+02,1.227797535001707407e+00,-8.899267510900517042e-01,-9.509921301696986351e-01,7.532424473597270076e-01,-4.946009059519138051e-01,-7.792758758073775605e-01,1.229510101820952342e-02,5.892716431513694147e-02
4.848485333333333074e+02,1.231753765348714058e+00,-8.898369138446173832e-01,-9.504007640353996367e-01,7.641064617531255765e-01,-4.876566304346403036e-01,-7.798440199579742549e-01,1.251899314218655503e-02,5.914394381456182515e-02
4.949495444444444274e+02,1.235453304207998038e+00,-8.898244406167605813e-01,-9.497278175499198616e-01,7.735572505074237437e-01,-4.812350747755025360e-01,-7.805236219914833962e-01,1.266250364608327919e-02,5.933892809324230883e-02
5.050505555555555475e+02,1.238896151579559790e+00,-8.898893314064818538e-01,-9.489732907132601980e-01,7.815948136226217313e-01,-4.753362389745007244e-01,-7.813146819079052063e-01,1.272563252989970112e-02,5.951211715117839945e-02
5.151515666666666675e+02,1.242082307463398649e+00,-8.900315862137804235e-01,-9.481371835254202018e-01,7.882191510987190952e-01,-4.699601230316347023e-01,-7.822171997072394634e-01,1.270837979363581213e-02,5.966351098837009009e-02
5.252525777777777876e+02,1.245011771859515282e+00,-8.902512050386566234e-01,-9.472194959863996511e-01,7.934302629357160574e-01,-4.651067269469045251e-01,-7.832311753894862782e-01,1.261074543729161397e-02,5.979310960481739462e-02
5.353535888888889076e+02,1.247684544767909465e+00,-8.905481878811107865e-01,-9.462202280961989898e-01,7.972281491336128401e-01,-4.607760507203101930e-01,-7.843566089546456510e-01,1.243272946086710837e-02,5.990091300052029222e-02
