time,left_1,left_2,left_3,right_1,right_2,right_3,head_1,head_2
8.888889777777777681e+02,1.433440644825879184e+00,-1.114861475389028911e+00,-5.183816852817559884e-01,-1.119598796784105232e+00,-8.736266544291240166e-01,-7.034543699522637361e-01,-2.048123019673682085e-02,1.097193499491541796e-01
8.989899888888888881e+02,1.439717404828430469e+00,-1.111047623479041624e+00,-5.234554296489896119e-01,-1.130728231678484574e+00,-8.734524122416420511e-01,-6.655071600151166722e-01,-1.303314002026714769e-02,1.184569760197136667e-01
9.090910000000000082e+02,1.446310283748238668e+00,-1.106847077326759798e+00,-5.287638257760521876e-01,-1.142961697740671800e+00,-8.737572544827212351e-01,-6.337959560954016247e-01,-6.847047863961957734e-03,1.239090203437727272e-01
9.191920111111111282e+02,1.453219281585303335e+00,-1.102259836932183656e+00,-5.343068736629437154e-01,-1.156299194970666910e+00,-8.745411811523617907e-01,-6.101724791898384126e-01,-1.922953727821253601e-03,1.260754829213314443e-01
9.292930222222222483e+02,1.460444398339624472e+00,-1.097285902295313198e+00,-5.400845733096644175e-01,-1.170740723368470126e+00,-8.758041922505634957e-01,-5.946367292984270359e-01,1.739142388154964929e-03,1.249563637523898041e-01
9.393940333333333683e+02,1.467985634011202078e+00,-1.091925273416148423e+00,-5.460969247162140716e-01,-1.186286282934081227e+00,-8.775462877773264614e-01,-5.871887064211678275e-01,4.139240483966690268e-03,1.205516628369477233e-01
9.494950444444444884e+02,1.475842988600035932e+00,-1.086177950294689332e+00,-5.523439278825927889e-01,-1.202935873667500211e+00,-8.797674677326507986e-01,-5.878284105580604546e-01,5.277340559613928270e-03,1.128613801750053408e-01
9.595960555555556084e+02,1.484016462106126699e+00,-1.080043932930935480e+00,-5.588255828088004584e-01,-1.220689495568727079e+00,-8.824677321165362853e-01,-5.965558417091050281e-01,5.153442615096676983e-03,1.018855157665625177e-01
9.696970666666666148e+02,1.492506054529473491e+00,-1.073523221324887755e+00,-5.655418894948368580e-01,-1.239547148637762053e+00,-8.856470809289829216e-01,-6.133709998743015479e-01,3.767546650414965032e-03,8.762406961161953167e-02
9.797980777777777348e+02,1.501311765870077419e+00,-1.066615815476545492e+00,-5.724928479407025428e-01,-1.259508832874605133e+00,-8.893055141699909294e-01,-6.382738850536500141e-01,1.119652665568755118e-03,7.007704171017599404e-02
9.898990888888888549e+02,1.510433596127937372e+00,-1.059321715385908913e+00,-5.796784581463971797e-01,-1.280574548279255875e+00,-8.934430318395600867e-01,-6.712644972471504268e-01,-2.790239339441946687e-03,4.924443206223211300e-02
1.000000099999999975e+03,1.519871545303054017e+00,-1.051640921052978017e+00,-5.870987201119208798e-01,-1.302744294851714724e+00,-8.980596339376903936e-01,-7.123428364548028968e-01,-7.962129364617131708e-03,2.512624066778783305e-02
