participant_id,frame_id,timestamp,action,left_arm_human_theta,right_arm_human_theta,head_human_theta,left_arm_human_phi,right_arm_human_phi,head_human_phi,left_arm_robot,right_arm_robot,head_robot
19,1220,"1,64986457342072E+018",salt_shaker_right,[1.53899566 2.34884408 2.4651343  2.46513437],[1.69303114 2.61752033 1.86069121 1.86069108],[0.1559887  0.08514342],[-1.35432192 -0.33110108 -0.54252368 -0.54252363],[ 1.71737892  2.93181407 -3.07096264 -3.07096267],[ 2.92580065 -3.12805614],"[ 1.43989663  0.78539816  2.64571689  1.45310429  1.01895146  0.55341409
 -0.87266463]","[-1.43989663  0.78539816 -1.04719755  0.99279768 -0.98965922  0.29187624
 -1.32645023]","[0, 0]"
19,1524,"1,6498645746275E+018",sugar_bowl,[1.5810638  2.83473214 1.59733693 1.59733692],[1.67024511 2.8388597  1.63504542 1.63504543],[0.11087489 0.08971683],[-1.58220318 -2.22148022  2.66460643  2.66460663],[ 1.51224179  2.43516484 -2.62428951 -2.62428904],[2.89522257 0.52587489],"[ 1.43989663  0.78539816  2.00756454  1.26479704  0.65802923  1.43218127
 -0.95304393]","[-1.43989663  0.78539816 -1.97304154  1.22173048 -1.08904361  1.610027
 -0.12217305]","[0, 0]"
19,1615,"1,64986457491878E+018",mixer,[1.47278136 2.29970324 0.72545035 0.72545046],[1.69385839 1.96640025 0.36370216 0.36370262],[0.20985231 0.11384647],[-1.4656128  -1.84873541  2.20430525  2.20430679],[ 1.5667227   2.33934039 -2.92179053 -2.9217907 ],[ 2.59500633 -1.34045108],"[ 1.43989663  0.79925967  2.74510127  1.13925887  1.50018111  1.2700278
 -2.82743339]","[-1.43989663  0.78539816 -2.90411629  1.22173048 -1.04719755  1.22173048
 -2.98451302]","[0, 0]"
19,1772,"1,64986457550563E+018",pressure_cooker,[1.82046834 1.77110353 1.28447845 1.28447835],[1.80763937 1.97607943 0.91537127 0.91537119],[0.34525746 1.13654518],[-1.54288025 -2.26210778  1.85448519  1.85448422],[ 1.46844894  2.23786864 -2.23714947 -2.23714909],[3.08047658 2.6581547 ],"[1.43989663 0.78539816 2.84971641 0.65802923 1.09218206 2.40510207
 0.76794487]","[-1.43989663  0.78539816 -2.8779625   0.44879895 -1.04719755  2.3527945
  1.60570291]","[0, 0]"
12,1160,"1,64986444708299E+018",teacup,[1.66790372 2.93585399 2.84226223 2.84226126],[1.59576545 2.59419888 2.57322454 2.57322518],[0.28017004 0.27945809],[-1.70360559 -1.0446902   3.02114675  3.02114666],[ 1.46685794  1.43135334 -2.54040505 -2.54040418],[ 3.06986078 -3.13852877],"[1.43989663 0.78539816 1.57079633 1.57079633 1.04719755 1.25433553
 1.74532925]","[-1.43989663  0.78539816 -1.57079633  1.32233537 -1.04719755  0.77833664
  2.65290046]","[0, 0]"
12,1394,"1,64986444713163E+018",teapot,[1.48904213 1.30493295 0.87957692 0.87957671],[1.67009631 2.68062451 2.50442811 2.50442896],[0.24027105 0.18664765],[-1.50153757 -1.32093433 -1.81843138 -1.81843143],[ 1.4819264   0.88353629 -2.94942088 -2.94942064],[2.90563188 2.64651996],"[ 1.43989663  0.78539816  1.67802685  1.43741202  0.91956708  0.91956708
 -2.63544717]","[-1.43989663  0.78539816  1.57079633  0.66849074 -0.88504408  0.15587656
 -1.13446401]","[0, 0]"
12,1583,"1,6498644471703E+018",spoon,[1.56786022 1.55120974 0.53969939 0.53969943],[1.63834255 1.73086791 0.45477562 0.45477569],[0.17867182 0.20400066],[-1.57374261 -1.52146586  1.7258366   1.72583493],[ 1.45230705  1.71464573 -1.6292979  -1.62929596],[2.93051082 3.04006256],"[ 1.43989663  0.78539816 -1.4551966   2.29002541  0.01464612 -0.01150767
  0.89011792]","[-1.43989663  0.78539816  1.39556597  2.18017952  0.          0.0407999
  0.23956867]","[0, 0]"
12,1936,"1,64986444724477E+018",ladle,[1.60770645 2.76684547 2.15631747 2.15631793],[1.65025098 2.89697578 2.23692299 2.23692284],[0.20281727 0.1292888 ],[-1.60016533 -0.86704517  2.70700182  2.70700136],[ 1.4792697   1.25303241 -2.55779414 -2.5577944 ],[2.98879688 3.02928225],"[1.43989663 0.78539816 2.00233378 1.3798737  1.04719755 1.1235666
 2.67710143]","[-1.43989663  0.78539816 -2.03581062  1.43218127 -1.04719755  1.1967972
 -1.20427718]","[0, 0]"
12,2101,"1,64986444727989E+018",shallow_plate,[1.55884424 2.17340196 0.75039706 0.75039682],[1.57519412 2.40230071 0.57381616 0.57381521],[0.15990497 0.10292652],[-1.61858636 -1.75646621  2.5117679   2.51176763],[ 1.51943313  1.99802254 -2.87108163 -2.87108163],[3.11138067 2.75767421],"[1.43989663 0.78539816 2.63002462 1.11833585 1.24387401 1.46356581
 2.11741043]","[-1.43989663  0.78539816 -2.61642465  0.95095162 -1.4551966   1.85064183
 -0.17453293]","[0, 0]"
12,2422,"1,64986444734605E+018",dinner_plate,[1.55910027 2.33461189 1.17358765 1.17358764],[1.60993036 2.25076826 1.14953545 1.14953556],[0.15775123 0.19446888],[-1.59903175 -2.46366812  2.22364659  2.22364691],[ 1.54556705  2.60403068 -2.19386259 -2.19386253],[3.04718013 0.32345317],"[1.43989663 0.78539816 2.67710143 1.22173048 0.54295258 1.88202637
 1.20427718]","[-1.43989663  0.78539816 -2.78380887  1.22173048 -0.52935261  1.85587258
  1.6406095 ]","[0, 0]"
12,2601,"1,6498644473826E+018",knife,[1.57120261 2.92471148 2.7930024  2.79300282],[1.59281398 2.21450407 0.94843976 0.94844027],[0.20417831 0.04626672],[-1.58597183 -1.10117931 -2.97357102 -2.97357032],[ 1.59699498  2.72775285 -2.76387695 -2.76387758],[2.99153102 1.94334763],"[ 1.43989663  0.78539816  2.92294701  1.36941218  1.00325919  1.21248947
 -1.41371669]","[-1.43989663  0.78539816 -1.57079633  1.37464294 -0.99488998  0.73649059
 -2.37364778]","[0, 0]"
12,2696,"1,64986444740209E+018",initial,[1.60988333 2.90963359 2.7899561  2.78995582],[1.65520609 2.906495   2.81102696 2.81102658],[0.24732338 0.14336614],[-1.62296234 -0.8693578  -2.87110635 -2.87110656],[1.58863931 1.51697353 3.07463352 3.07463351],[3.03987339 2.68307397],"[1.43989663 0.78539816 1.65806279 1.36418143 1.32233537 0.856798
 2.39110108]","[-1.43989663  0.78539816 -1.67551608  1.41125824 -1.43427357  0.61618317
  0.54105207]","[0, 0]"
12,2860,"1,64986444743571E+018",fork,[1.52683172 2.07793005 0.52448037 0.52447997],[1.57134826 1.98726411 0.45600388 0.45600414],[0.11792026 0.12477653],[-1.5662102  -2.49551479  2.31857124  2.31857075],[ 1.56429793  2.5938269  -2.18430024 -2.18430111],[2.95650765 2.89311998],"[1.43989663 0.78539816 2.61799388 1.31187386 1.43218127 1.74079593
 1.00848995]","[-1.43989663  0.72079831 -2.61799388  1.22173048 -1.52319644  1.70418063
 -2.11184839]","[0, 0]"
12,3151,"1,64986444749663E+018",salt_shaker_right,[1.58610288 2.65569212 2.85367334 2.8536737 ],[1.66560801 2.67916059 1.63562688 1.63562687],[0.23117976 0.11410746],[-1.45438819 -0.49214533 -1.1869908  -1.18699344],[ 1.68728618  2.73288312 -3.1394409  -3.13944076],[2.97383529 2.63380233],"[ 1.43989663  0.78539816  2.84971641  1.40602748  1.20725872  0.52359878
 -2.39110108]","[-1.43989663  0.856798   -1.23027405  1.27525856 -1.51796568  0.47495274
  3.0368729 ]","[0, 0]"
12,3183,"1,64986444750361E+018",salt_shaker_left,[1.62765794 2.7826313  1.78350743 1.78350754],[1.66940308 2.63330677 2.86115952 2.86115859],[0.240876   0.17138992],[-1.66300443 -2.18168785 -3.13438552 -3.13438573],[1.52891952 0.33571851 0.92075201 0.92074704],[ 3.08950081 -3.13641611],"[1.43989663 0.78539816 1.24910477 1.3432584  1.48971959 0.52359878
 0.90757121]","[-1.43989663  0.78539816 -2.64257844  1.43218127 -0.57642942  0.80972118
  1.41371669]","[0, 0]"
12,3421,"1,64986444755273E+018",sugar_bowl,[1.5825658  2.68023192 1.5164414  1.51644146],[1.62434705 2.74328133 1.57201048 1.57201048],[0.10870448 0.15068272],[-1.59557252 -2.52634716  2.59518027  2.59517999],[ 1.52735943  2.44769247 -2.64485251 -2.64485243],[2.9374153  3.13540786],"[ 1.43989663  0.78539816  2.37894828  1.25956629  0.62141393  1.22173048
 -2.02458193]","[-1.43989663  0.78539816 -2.3182715   1.25433553 -0.56596791  1.18633569
  2.53072742]","[0, 0]"
12,3636,"1,64986444759704E+018",mixer,[1.52759748 1.66877087 0.20616817 0.2061687 ],[1.56897857 1.68146165 0.3010939  0.30109492],[0.17860459 0.16405001],[-1.57970413 -2.04540265  2.41302706  2.41302881],[1.557077   2.1853319  2.98315833 2.98315909],[3.02788716 2.98377231],"[1.43989663 0.78539816 2.61799388 0.1506458  1.93433394 1.55771943
 1.3962634 ]","[-1.43989663  0.78539816 -2.61799388  0.21864564 -1.98873381  1.74602669
  2.26892803]","[0, 0]"
12,3898,"1,64986444765228E+018",pressure_cooker,[1.86248342 2.49701522 0.92722834 0.92722841],[1.80600569 2.41781316 1.02485158 1.02485163],[0.30622531 0.34513162],[-1.68387692 -2.40920762  2.09155493  2.09155429],[ 1.34257643  2.64746277 -2.26290828 -2.26290807],[3.05915464 0.341797  ],"[ 1.43989663  0.78539816  2.92294701  1.20202796  0.5638756   1.57341171
 -1.69296937]","[-1.43989663  0.78539816 -2.81519342  1.26479704 -0.55550639  1.64141155
  0.19198622]","[0, 0]"
2,1010,"1,64986431211377E+018",teacup,[1.60942024 2.7764811  2.87240957 2.87240894],[1.62974547 2.60873071 2.64136894 2.64136899],[0.27319617 0.11625523],[-1.5092699  -0.67914554 -2.49082253 -2.49082495],[ 1.53324177  0.95669076 -2.65515731 -2.65515761],[ 3.01588548 -1.87923422],"[1.43989663 0.78879816 1.93433394 1.20202796 0.12449202 1.36418143
 1.57079633]","[-1.43989663  0.78539816  1.40602748 -1.58073477 -1.29827389  0.09310747
  2.58308729]","[0, 0]"
2,1261,"1,64986431283727E+018",teapot,[1.47758724 1.13373974 0.82402316 0.82402274],[1.6913755  2.68226721 2.46314366 2.46314361],[0.2579412  0.08064701],[-1.35332496 -1.1672254  -1.66234683 -1.66234575],[ 1.62684581  1.21534892 -2.37726421 -2.37726434],[ 2.76456861 -2.29107776],"[ 1.43989663  0.78539816  1.55771943  1.20202796 -0.06381524  0.6004909
  1.79768913]","[-1.43989663  0.78539816  1.17064342  0.27618397 -0.20504567  0.66849074
  2.07556438]","[0, 0]"
2,1584,"1,64986431388401E+018",spoon,[1.63163619 1.58134897 0.79381119 0.793811  ],[1.65716406 1.93276284 0.73941323 0.73941313],[0.2016255  0.18076437],[-1.53439281 -1.13626997  1.84045998  1.84045906],[ 1.48152026  1.62450946 -1.84181627 -1.84181486],[3.01599032 2.64598045],"[ 1.43989663 0.699875286 -1.26688935  1.8977186
 -0.00104615140  0.0303383906 -0.325353085]","[-1.43989663  0.98233616  1.04510525  1.92387242  0.          0.1140305
 -1.44862328]","[0, 0]"
2,1767,"1,64986431459821E+018",ladle,[1.61612853 2.75034277 1.65919255 1.65919264],[1.61088472 2.79072537 1.59219146 1.59219166],[0.15004855 0.02769085],[-1.56152361 -1.9357634   2.52365309  2.52365366],[ 1.55644849  2.19233694 -2.52186362 -2.52186404],[3.10783425 2.72580123],"[ 1.43989663  0.78539816  2.13833346  1.25433553  0.69987529  1.36418143
 -2.18166156]","[-1.43989663  0.78539816 -2.21888712  1.24910477 -0.66535229  1.17064342
 -2.00712864]","[0, 0]"
2,1982,"1,64986431522329E+018",shallow_plate,[1.50011418 2.31122976 0.75528745 0.75528835],[1.59753093 2.49797409 0.72591184 0.72591217],[0.17968535 0.04672461],[-1.5490175  -1.35124701  2.63286677  2.63286826],[ 1.46770353  1.74261747 -2.75705017 -2.75705024],[ 3.1173996  -2.40944054],"[ 1.43989663  0.78539816  2.48879418  1.05556676  1.52110414  2.26387163
 -2.86233997]","[-1.43989663  0.78539816 -2.37057907  1.05033601 -1.65396536  2.33187147
  2.49402494]","[0, 0]"
2,2270,"1,64986431613037E+018",dinner_plate,[1.74755224 1.65941068 1.53725082 1.53725066],[1.80524203 1.70905855 1.30895122 1.30895107],[0.10265697 0.08621183],[-1.56342011 -2.65176309  2.54932356  2.54932382],[ 1.65915392  2.94385367 -2.62121348 -2.62121331],[2.98539485 0.26105852],"[1.43989663 0.78539816 3.08510048 1.42695051 1.02941298 0.68941377
 0.64577182]","[-1.43989663  0.78539816 -3.07673127  1.21772023 -1.04719755  0.71556756
 -3.07177948]","[0, 0]"
2,2458,"1,64986431671736E+018",knife,[1.51140531 2.80162739 2.85734764 2.85734933],[1.46186104 1.9042009  0.50146149 0.50146148],[0.24335746 0.25878854],[-1.50476311 -0.76173103 -2.69875093 -2.69874853],[ 1.62456924  2.81241811 -1.71700361 -1.71700341],[3.04974456 1.71094378],"[1.43989663 0.78539816 3.07463896 1.20725872 1.07648979 1.64141155
 0.48869219]","[-1.43989663  0.74172134 -1.42904281  1.20725872 -1.48135038  0.90387481
  2.0943951 ]","[0, 0]"
2,2511,"1,64986431690489E+018",initial,[1.61039399 2.83476586 2.87955079 2.87954938],[1.6094529  2.91252565 2.93475803 2.93475724],[0.22849324 0.05429684],[-1.56808725 -0.85348809 -2.66283352 -2.66283686],[ 1.48977823  1.3918146  -2.98948543 -2.98948513],[ 3.07784966 -2.25821067],"[1.43989663 0.78539816 1.48448884 1.40602748 1.04510525 0.72602907
 0.54105207]","[-1.43989663  0.78539816 -1.55458098  1.3798737  -1.01581301  0.67895226
  2.74016693]","[0, 0]"
2,2725,"1,64986431759724E+018",fork,[1.53167889 1.89782975 0.82494833 0.8249481 ],[1.54360404 2.06318512 0.50419646 0.50419609],[0.17029149 0.06774254],[-1.5783106  -1.77095677  1.81866782  1.81866662],[ 1.47334328  2.14432885 -1.956449   -1.95644917],[3.11678248 1.63352773],"[1.43989663 0.78539816 2.83402414 0.89864405 1.33802764 2.04417984
 0.78539816]","[-1.43989663  0.78539816 -2.8413472   0.8934133  -1.37673524  2.14879498
 -0.6981317 ]","[0, 0]"
2,2989,"1,64986431837854E+018",salt_shaker_left,[1.57411324 2.68472713 1.50183853 1.50183839],[1.57790274 2.6344699  2.88907426 2.8890743 ],[0.27806649 0.07884684],[-1.71773923 -1.99351076  3.10605941  3.10605933],[1.29947137 0.453235   1.28121991 1.28121656],[ 3.08384512 -2.72115115],"[ 1.43989663  0.78539816  1.31710461  1.35371991  1.28572007  0.52359878
 -0.99483767]","[-1.43989663  0.78539816 -2.28688696  1.14448963 -1.04719755  1.31187386
  1.08210414]","[0, 0]"
2,3066,"1,64986431860797E+018",salt_shaker_right,[1.50373904 2.63132689 2.90421887 2.9042204 ],[1.63598729 2.84705885 2.09334964 2.0933492 ],[0.22009957 0.10707336],[-1.28468947 -0.44483862 -0.55165845 -0.55166312],[ 1.75131514  2.42898279 -2.83244562 -2.83244596],[ 2.97149755 -2.07904548],"[1.43989663 0.78539816 2.63525538 1.3798737  0.39126062 0.61095242
 3.14159265]","[-1.43989663  0.78539816 -1.03673604  1.20202796 -1.04719755  0.52359878
 -1.72787596]","[0, 0]"
2,3257,"1,6498643193443E+018",sugar_bowl,[1.53224864 2.50620938 1.1252955  1.12529524],[1.55555358 2.61586024 1.05031871 1.0503193 ],[0.1552426  0.09847286],[-1.5722926  -2.37323975  2.1194229   2.1194221 ],[ 1.58765029  2.50139087 -2.30952303 -2.30952385],[3.0653797 0.6748245],"[1.43989663 0.78539816 2.61799388 1.22173048 0.856798   1.64141155
 1.97222205]","[-1.43989663  0.78539816 -2.61799388  1.22173048 -0.72812137  1.70418063
  0.82030475]","[0, 0]"
2,3521,"1,64986432011069E+018",mixer,[1.57847818 1.73058224 0.54688094 0.54688091],[1.5874774  1.65646043 0.69400345 0.6940037 ],[0.10800804 0.12349641],[-1.59353072 -2.20924774  2.92118469  2.92118473],[ 1.44026908  2.41059668 -1.29812511 -1.29812372],[2.79385577 2.05681975],"[ 1.43989663  0.78539816  2.96479307  1.2334125   0.98233616  2.15925649
 -2.46091425]","[-1.43989663  0.78539816 -3.04011597  1.22173048 -1.40811978  1.44787354
  2.30383461]","[0, 0]"
2,3714,"1,6498643207802E+018",pressure_cooker,[1.55131325 1.61755437 1.27368459 1.27368445],[1.52573937 1.7275241  1.32844366 1.32844383],[0.05168701 0.19150955],[-1.55860279 -1.96762694 -2.12857061 -2.1285712 ],[1.38249873 2.1764116  2.28186138 2.28186164],[3.10722521 0.28408274],"[1.43989663 0.78539816 2.61799388 0.28141473 1.87156485 0.33895305
 1.25663706]","[-1.43989663  0.78539816 -2.61799388  0.48018349 -1.95734927  0.41741441
  2.46091425]","[0, 0]"
10,1666,"1,64986442972899E+018",teacup,[1.61917733 2.7474369  2.95680963 2.95680955],[1.49435529 2.58618564 2.41967258 2.41967242],[0.25806621 0.17430194],[-1.52776165 -0.81816104 -2.30393399 -2.30393401],[ 1.49961718  1.27273541 -2.93076849 -2.93076839],[-3.12345044 -2.41514093],"[ 1.43989663  0.77833664  1.77741123  1.28048931  3.10602351 -2.05673365
  0.40695289]","[-1.43989663  0.78539816 -1.69058066  1.44787354 -1.15704345  0.52359878
  0.87266463]","[0, 0]"
10,1804,"1,6498644302807E+018",teapot,[1.51295263 1.61868683 1.2584953  1.25849558],[1.52890567 2.62185782 2.25686698 2.25686641],[0.17973296 0.05935048],[-1.34107063 -1.32187689 -1.71493113 -1.71493097],[ 1.55257684  1.29174358 -2.90310988 -2.90310979],[-3.05050312 -1.21105841],"[1.43989663 0.78539816 1.57079633 1.21772023 1.04719755 1.40079672
 0.45378561]","[-1.43989663  0.78539816  1.57079633  0.30756851 -0.51889109  0.13495353
  1.97094924]","[0, 0]"
10,1976,"1,64986443075901E+018",spoon,[1.56554388 1.90118807 0.72158417 0.72158394],[1.52252203 2.05572642 0.65210551 0.65210543],[0.14214943 0.19494888],[-1.60616918 -1.2881295   2.21791593  2.2179146 ],[ 1.48527758  1.70942573 -2.18733599 -2.18733559],[-2.95239825 -3.10915758],"[ 1.43989663  0.78539816 -1.57079633  2.17494876  0.          0.04603066
  2.0943951 ]","[-1.43989663  0.78539816  1.57079633  2.28479466  0.          0.09833823
 -1.88495559]","[0, 0]"
10,2279,"1,64986443165102E+018",ladle,[1.60553264 2.78012142 1.3866273  1.38662708],[1.56697898 2.8107324  1.41944573 1.41944589],[0.13899184 0.07474101],[-1.46540007 -1.67976658  2.57860252  2.57860209],[ 1.50711106  1.75722391 -2.44385174 -2.44385197],[-3.02200256 -2.01938322],"[1.43989663 0.78539816 2.01279529 1.22173048 0.45926046 1.96571848
 1.93731547]","[-1.43989663  0.78539816 -2.09334895  1.21248947 -0.28873779  2.09648741
  0.33161256]","[0, 0]"
10,2492,"1,64986443219296E+018",initial,[1.64618135 2.81385551 2.94647881 2.94647823],[1.63571045 2.78270163 2.86363061 2.86363067],[0.26138118 0.08508492],[-1.4710862  -0.92788662 -2.53414633 -2.53415004],[1.53317097 0.84478261 2.96137711 2.96137661],[-3.07520702 -2.82350815],"[1.43989663 0.78539816 1.65806279 1.35371991 1.10787433 0.77310588
 1.36135682]","[-1.43989663  0.78539816 -1.67551608  1.35371991 -1.05765907  0.81495194
 -1.76278254]","[0, 0]"
10,2509,"1,64986443222769E+018",shallow_plate,[1.52577718 2.76402199 0.71458631 0.71458589],[1.57000253 2.74412133 0.70577743 0.70577782],[0.11718768 0.05105237],[-1.49485143 -1.85754551  2.82905232  2.82905215],[ 1.56925623  2.34013788 -2.70371662 -2.70371704],[-3.07899862 -0.10095673],"[1.43989663 0.78539816 2.61799388 1.40602748 1.28048931 1.98141075
 2.60387083]","[-1.43989663  0.78539816 -2.61799388  1.41125824 -1.31396616  2.06510286
  1.41371669]","[0, 0]"
10,2831,"1,64986443318586E+018",dinner_plate,[1.61261097 2.64380628 0.90599822 0.90599848],[1.60688569 2.73102448 0.91049789 0.91049786],[0.13299459 0.06654821],[-1.49025385 -1.5965301   2.37032025  2.37032066],[ 1.48773757  2.29031336 -2.13690339 -2.13690265],[-3.02241588 -0.4474884 ],"[1.43989663 0.79925967 2.1331027  1.13402812 0.69464453 2.14879498
 1.46356581]","[-1.43989663  0.78539816 -1.98873381  1.11310509 -0.80658273  2.2429486
 -2.58308729]","[0, 0]"
10,2993,"1,64986443374467E+018",knife,[1.61127949 2.80109423 2.89424274 2.89424346],[1.54146185 2.61834185 0.65944798 0.65944784],[0.17736186 0.09401177],[-1.51415488 -0.9657758  -2.96591088 -2.96591021],[ 1.55219056  1.94062585 -2.39607902 -2.39607955],[ 3.05497442 -0.48358796],"[ 1.43989663  0.78539816  2.85494717  1.34848915  0.90910557  1.84018031
 -0.4712389 ]","[-1.43989663  0.78539816 -1.57079633  1.22173048 -1.04719755  0.52359878
  2.70526034]","[0, 0]"
10,3266,"1,64986443485813E+018",fork,[1.57234393 2.77575106 0.63039146 0.63039068],[1.53966916 2.71323731 0.53416837 0.5341684 ],[0.17324128 0.08883597],[-1.50131488 -1.79889379  2.89272821  2.89272804],[ 1.50927775  2.17956664 -2.74622607 -2.74622606],[-2.83845138  0.18072957],"[1.43989663 0.78539816 2.61799388 1.38510445 1.56295019 2.01802605
 2.25147474]","[-1.43989663  0.78539816 -2.60596314  1.37464294 -1.56504249  2.08602589
  1.41371669]","[0, 0]"
10,3604,"1,64986443584147E+018",salt_shaker_right,[1.59329684 2.53102966 2.86016936 2.86017005],[1.56549563 2.88568848 0.99814903 0.99814935],[0.2107136  0.09777314],[-1.52432583 -0.45469242 -0.38231616 -0.3823171 ],[ 1.47117344  2.27503376 -2.94796257 -2.94796293],[ 3.0080139  -2.88307217],"[1.43989663 0.78539816 2.59864008 1.20202796 0.95618238 1.71464214
 0.62831853]","[-1.43989663  0.78539816 -1.20412026  1.26479704 -1.30350464  0.54818333
  0.48869219]","[0, 0]"
10,3617,"1,64986443587739E+018",salt_shaker_left,[1.60180809 2.94652743 0.98334276 0.98334307],[1.54752787 2.55715961 2.79198535 2.7919861 ],[0.16979711 0.09477596],[-1.5737059  -2.28518367  2.88213353  2.88213369],[1.40389666 0.53361695 1.10009673 1.10010051],[-2.88171274  2.87331607],"[1.43989663 0.78539816 1.21772023 1.3066431  1.63095003 0.54818333
 1.32645023]","[-1.43989663  0.78539816 -2.45950194  1.2334125  -1.04719755  1.93433394
  1.93731547]","[0, 0]"
10,3868,"1,64986443664934E+018",sugar_bowl,[1.55241546 2.79894132 1.26230507 1.26230483],[1.54470531 2.85244117 1.23937694 1.23937686],[0.13321024 0.14778852],[-1.46483131 -1.81006758  2.56503589  2.56503553],[ 1.50869021  2.0200109  -2.5957266  -2.59572653],[-3.0091573  -2.91090933],"[1.43989663 0.78539816 2.03894908 1.22173048 0.79925967 1.7564882
 2.39110108]","[-1.43989663  0.78539816 -2.0148876   1.1967972  -0.81181349  1.74079593
  0.20943951]","[0, 0]"
10,4118,"1,64986443745758E+018",mixer,[1.52243932 2.41828254 1.04740312 1.04740268],[1.53032853 2.25915879 0.37298614 0.37298587],[0.13102515 0.0533066 ],[-1.48449958 -1.53465002  2.86911328  2.8691134 ],[ 1.4611552   2.11566227 -1.69935158 -1.69935409],[3.11804305 2.81378178],"[ 1.43989663  0.78539816  2.99617761  1.22173048  1.33802764  1.92910318
 -0.83775804]","[-1.43989663  0.78539816 -2.501348    1.22173048 -0.77519819  1.57341171
 -0.50614548]","[0, 0]"
10,4268,"1,6498644380027E+018",pressure_cooker,[1.60778081 2.25529042 1.26325742 1.26325712],[1.54898374 2.57348599 1.30971599 1.30971588],[0.20276773 0.27794217],[-1.67963714 -1.50949642 -2.2719692  -2.27196866],[1.43336614 1.58141785 2.38176061 2.38176015],[-3.07467767 -2.92023898],"[ 1.43989663  0.78539816  2.09125665  0.60572166  3.14159265  1.64141155
 -1.90240888]","[-1.43989663  0.78539816 -1.9050417   0.95618238 -2.9878084   1.7564882
 -2.16420827]","[0, 0]"
13,1019,"1,64986444834242E+018",teacup,[1.54335989 2.53941834 2.12118132 2.12118168],[1.62080484 2.9607036  2.85363567 2.85363605],[0.13630911 0.1098148 ],[-1.52724573 -1.12147425  2.38879449  2.38879391],[1.45242715 1.95059073 3.02910426 3.02910423],[-3.03217424  0.42672572],"[ 1.43989663  0.7835674   1.56818095  1.3798737   1.04719755  0.52359878
 -1.01229097]","[-1.43989663  0.78539816 -1.57079633  1.84541107 -0.30443006  1.10787433
  2.63544717]","[0, 0]"
13,1220,"1,64986444838522E+018",teapot,[1.60410721 2.56920895 2.34567069 2.34567093],[1.5140169  1.50552631 1.06636838 1.06636837],[0.13764591 0.10139337],[-1.58441269 -0.97422332  2.67616063  2.67616037],[1.42164554 1.6437124  1.82212117 1.82212203],[-3.00567577 -0.02116117],"[ 1.43989663  0.7835674  -1.4551966   0.55341409 -0.04289221  0.3703376
 -2.98451302]","[-1.43989663  0.78539816 -1.82658034  1.23864326 -0.11089205  0.96141314
  1.21248947]","[0, 0]"
13,1529,"1,64986444845028E+018",spoon,[1.37550874 1.1535455  0.64699188 0.64699205],[1.5115539  1.06036917 0.4533887  0.45338913],[0.09444702 0.03702827],[-1.58297907 -2.48064573  1.00464681  1.00464738],[ 1.50096644  2.43644369 -1.04123935 -1.0412376 ],[0.59402872 2.17482917],"[ 1.43989663  0.57433712 -1.57079633  1.76694971  0.          0.29187624
  0.01745329]","[-1.43989663  0.61095242  1.57079633  1.72510366  0.          0.23956867
 -0.95993109]","[0, 0]"
13,1760,"1,64986444849911E+018",ladle,[1.55605097 2.85305941 1.9021753  1.90217539],[1.60353809 2.89983606 1.93721208 1.93721238],[0.0414699  0.20637841],[-1.54194825 -1.30196521  2.62136316  2.62136302],[ 1.4054496   1.35920238 -2.64084621 -2.64084589],[2.98081817 0.71572389],"[ 1.43989663  0.78539816  1.89771864  1.22173048  0.72079831  1.56818095
 -2.54818071]","[-1.43989663  0.78539816 -2.02011835  1.22173048 -0.53981412  1.61525776
 -1.74532925]","[0, 0]"
13,1946,"1,64986444853771E+018",shallow_plate,[1.56796569 2.63482094 0.84022464 0.84022544],[1.59841103 2.68305155 0.66754623 0.66754616],[0.04606968 0.20514654],[-1.5782956  -1.63752422  2.81552293  2.81552322],[ 1.47575322  2.19283354 -2.94287534 -2.94287529],[2.6046676  0.48730176],"[ 1.43989663  0.51679879  2.61799388  1.19156644  1.22818174  1.92910318
 -3.14159265]","[-1.43989663  0.44356819 -2.61799388  1.01895146 -1.18319723  1.77218047
 -2.70526034]","[0, 0]"
